time_s,joint,position,velocity,effort
1762773237.513511,joint_a6,1.0593839683818016,-0.14784224755017608,0.0
1762773237.513511,joint_a7,-0.7496913631758825,0.07587333909963702,0.0
1762773237.5181897,joint_a1,0.47812538144212025,-0.1162123858888558,0.0
1762773237.5181897,joint_a2,1.4305024219353815,-0.0806925940396949,0.0
1762773237.5181897,joint_a3,0.8980299588769703,-0.023250087632203837,0.0
1762773237.5181897,joint_a4,1.9481314295192613,0.016718525788281025,0.0
1762773237.5181897,joint_a5,2.475185078119271,-0.04394092558404093,0.0
1762773237.5181897,joint_a6,1.0586919003407382,-0.14784224755017608,0.0
1762773237.5181897,joint_a7,-0.7493361905913897,0.07587333909963702,0.0
1762773237.526258,joint_a1,0.4777102078126121,-0.1162123858888558,0.0
1762773237.526258,joint_a2,1.4302141442540857,-0.0806925940396949,0.0
1762773237.526258,joint_a3,0.8979468969624006,-0.023250087632203837,0.0
1762773237.526258,joint_a4,1.948191157154818,0.016718525788281025,0.0
1762773237.526258,joint_a5,2.475028097317103,-0.04394092558404093,0.0
1762773237.526258,joint_a6,1.0581637277019909,-0.14784224755017608,0.0
1762773237.526258,joint_a7,-0.749065129900776,0.07587333909963702,0.0
1762773237.5269582,joint_a1,0.4771826520412416,-0.1162123858888558,0.0
1762773237.5269582,joint_a2,1.4298478335259572,-0.0806925940396949,0.0
1762773237.5269582,joint_a3,0.8978413512598369,-0.023250087632203837,0.0
1762773237.5269582,joint_a4,1.9482670522902716,0.016718525788281025,0.0
1762773237.5269582,joint_a5,2.474828623838317,-0.04394092558404093,0.0
1762773237.5269582,joint_a6,1.0574925855483304,-0.14784224755017608,0.0
1762773237.5269582,joint_a7,-0.748720696580446,0.07587333909963702,0.0
1762773237.5306227,joint_a1,0.4766787019107548,-0.1162123858888558,0.0
1762773237.5306227,joint_a2,1.429497913480993,-0.0806925940396949,0.0
1762773237.5306227,joint_a3,0.8977405282313236,-0.023250087632203837,0.0
1762773237.5306227,joint_a4,1.9483395514751745,0.016718525788281025,0.0
1762773237.5306227,joint_a5,2.4746380758600406,-0.04394092558404093,0.0
1762773237.5306227,joint_a6,1.0568514738512034,-0.14784224755017608,0.0
1762773237.5306227,joint_a7,-0.7483916750321207,0.07587333909963702,0.0
1762773237.5350537,joint_a1,0.4761615179786125,-0.1162123858888558,0.0
1762773237.5350537,joint_a2,1.4291388044861901,-0.0806925940396949,0.0
1762773237.5350537,joint_a3,0.897637057575831,-0.023250087632203837,0.0
1762773237.5350537,joint_a4,1.9484139544989199,0.016718525788281025,0.0
1762773237.5350537,joint_a5,2.4744425240649224,-0.04394092558404093,0.0
1762773237.5350537,joint_a6,1.0561935264702944,-0.14784224755017608,0.0
1762773237.5350537,joint_a7,-0.7480540133314321,0.07587333909963702,0.0
1762773237.5403142,joint_a1,0.47558307082785073,-0.1162123858888558,0.0
1762773237.5403142,joint_a2,1.4287371570993574,-0.0806925940396949,0.0
1762773237.5403142,joint_a3,0.8975213302646418,-0.023250087632203837,0.0
1762773237.5403142,joint_a4,1.948497170961031,0.016718525788281025,0.0
1762773237.5403142,joint_a5,2.4742238081078276,-0.04394092558404093,0.0
1762773237.5403142,joint_a6,1.0554576416831134,-0.14784224755017608,0.0
1762773237.5403142,joint_a7,-0.7476763537860637,0.07587333909963702,0.0
1762773237.5446274,joint_a1,0.47506456509603134,-0.1162123858888558,0.0
1762773237.5446274,joint_a2,1.4283771303069899,-0.0806925940396949,0.0
1762773237.5446274,joint_a3,0.8974175951626524,-0.023250087632203837,0.0
1762773237.5446274,joint_a4,1.9485717641412887,0.016718525788281025,0.0
1762773237.5446274,joint_a5,2.474027756528622,-0.04394092558404093,0.0
1762773237.5446274,joint_a6,1.0547980127444807,-0.14784224755017608,0.0
1762773237.5446274,joint_a7,-0.7473378291020161,0.07587333909963702,0.0
1762773237.548465,joint_a1,0.47460862032654466,-0.1162123858888558,0.0
1762773237.548465,joint_a2,1.4280605430008493,-0.0806925940396949,0.0
1762773237.548465,joint_a3,0.8973263763500884,-0.023250087632203837,0.0
1762773237.548465,joint_a4,1.9486373571874034,0.016718525788281025,0.0
1762773237.548465,joint_a5,2.4738553597997086,-0.04394092558404093,0.0
1762773237.548465,joint_a6,1.0542179721664986,-0.14784224755017608,0.0
1762773237.548465,joint_a7,-0.747040149540226,0.07587333909963702,0.0
1762773237.5531025,joint_a1,0.474064010387545,-0.1162123858888558,0.0
1762773237.5531025,joint_a2,1.4276823906345455,-0.0806925940396949,0.0
1762773237.5531025,joint_a3,0.8972174186971646,-0.023250087632203837,0.0
1762773237.5531025,joint_a4,1.9487157057665163,0.016718525788281025,0.0
1762773237.5531025,joint_a5,2.4736494379900935,-0.04394092558404093,0.0
1762773237.5531025,joint_a6,1.05352513416301,-0.14784224755017608,0.0
1762773237.5531025,joint_a7,-0.7466845818073832,0.07587333909963702,0.0
1762773237.560537,joint_a1,0.4735111009085823,-0.1162123858888558,0.0
1762773237.560537,joint_a2,1.4272984754452531,-0.0806925940396949,0.0
1762773237.560537,joint_a3,0.8971068005927325,-0.023250087632203837,0.0
1762773237.560537,joint_a4,1.9487952483325854,0.016718525788281025,0.0
1762773237.560537,joint_a5,2.473440378051396,-0.04394092558404093,0.0
1762773237.560537,joint_a6,1.0528217377097282,-0.14784224755017608,0.0
1762773237.560537,joint_a7,-0.7463235954282819,0.07587333909963702,0.0
1762773237.5623004,joint_a1,0.47299460460512727,-0.1162123858888558,0.0
1762773237.5623004,joint_a2,1.426939843908529,-0.0806925940396949,0.0
1762773237.5623004,joint_a3,0.8970034675080084,-0.023250087632203837,0.0
1762773237.5623004,joint_a4,1.948869552432814,0.016718525788281025,0.0
1762773237.5623004,joint_a5,2.4732450862547344,-0.04394092558404093,0.0
1762773237.5623004,joint_a6,1.052164665111398,-0.14784224755017608,0.0
1762773237.5623004,joint_a7,-0.7459863826701407,0.07587333909963702,0.0
1762773237.5663314,joint_a1,0.47253712966715555,-0.1162123858888558,0.0
1762773237.5663314,joint_a2,1.4266221941230028,-0.0806925940396949,0.0
1762773237.5663314,joint_a3,0.8969119425615406,-0.023250087632203837,0.0
1762773237.5663314,joint_a4,1.9489353656117576,0.016718525788281025,0.0
1762773237.5663314,joint_a5,2.4730721109556537,-0.04394092558404093,0.0
1762773237.5663314,joint_a6,1.0515826778945423,-0.14784224755017608,0.0
1762773237.5663314,joint_a7,-0.7456877040840948,0.07587333909963702,0.0
1762773237.5707493,joint_a1,0.47201525865706556,-0.1162123858888558,0.0
1762773237.5707493,joint_a2,1.426259830634497,-0.0806925940396949,0.0
1762773237.5707493,joint_a3,0.8968075341835137,-0.023250087632203837,0.0
1762773237.5707493,joint_a4,1.9490104429270851,0.016718525788281025,0.0
1762773237.5707493,joint_a5,2.472874786935125,-0.04394092558404093,0.0
1762773237.5707493,joint_a6,1.050918767740105,-0.14784224755017608,0.0
1762773237.5707493,joint_a7,-0.7453469822598936,0.07587333909963702,0.0
1762773237.5753605,joint_a1,0.4714980941323917,-0.1162123858888558,0.0
1762773237.5753605,joint_a2,1.425900735115357,-0.0806925940396949,0.0
1762773237.5753605,joint_a3,0.8967040674107857,-0.023250087632203837,0.0
1762773237.5753605,joint_a4,1.9490848431588368,0.016718525788281025,0.0
1762773237.5753605,joint_a5,2.4726792424781414,-0.04394092558404093,0.0
1762773237.5753605,joint_a6,1.0502608450488515,-0.14784224755017608,0.0
1762773237.5753605,joint_a7,-0.7450093332300526,0.07587333909963702,0.0
1762773237.5804636,joint_a1,0.4708979103845485,-0.1162123858888558,0.0
1762773237.5804636,joint_a2,1.42548399482435,-0.0806925940396949,0.0
1762773237.5804636,joint_a3,0.8965839913567055,-0.023250087632203837,0.0
1762773237.5804636,joint_a4,1.9491711866874484,0.016718525788281025,0.0
1762773237.5804636,joint_a5,2.4724523077224436,-0.04394092558404093,0.0
1762773237.5804636,joint_a6,1.0494973075520042,-0.14784224755017608,0.0
1762773237.5804636,joint_a7,-0.7446174821835922,0.07587333909963702,0.0
1762773237.5849338,joint_a1,0.4703851329936543,-0.1162123858888558,0.0
1762773237.5849338,joint_a2,1.4251279455313277,-0.0806925940396949,0.0
1762773237.5849338,joint_a3,0.8964814022980357,-0.023250087632203837,0.0
1762773237.5849338,joint_a4,1.949244955778133,0.016718525788281025,0.0
1762773237.5849338,joint_a5,2.4722584220793418,-0.04394092558404093,0.0
1762773237.5849338,joint_a6,1.0488449660534378,-0.14784224755017608,0.0
1762773237.5849338,joint_a7,-0.7442826974481755,0.07587333909963702,0.0
1762773237.589491,joint_a1,0.4698671791544555,-0.1162123858888558,0.0
1762773237.589491,joint_a2,1.4247683019480892,-0.0806925940396949,0.0
1762773237.589491,joint_a3,0.8963777776107126,-0.023250087632203837,0.0
1762773237.589491,joint_a4,1.9493194695621119,0.016718525788281025,0.0
1762773237.589491,joint_a5,2.4720625791755917,-0.04394092558404093,0.0
1762773237.589491,joint_a6,1.0481860392176388,-0.14784224755017608,0.0
1762773237.589491,joint_a7,-0.7439445330866153,0.07587333909963702,0.0
1762773237.5930555,joint_a1,0.46944209853526275,-0.1162123858888558,0.0
1762773237.5930555,joint_a2,1.4244731453038442,-0.0806925940396949,0.0
1762773237.5930555,joint_a3,0.8962927336494223,-0.023250087632203837,0.0
1762773237.5930555,joint_a4,1.9493806224352734,0.016718525788281025,0.0
1762773237.5930555,joint_a5,2.471901852453459,-0.04394092558404093,0.0
1762773237.5930555,joint_a6,1.0476452631751298,-0.14784224755017608,0.0
1762773237.5930555,joint_a7,-0.7436670042697168,0.07587333909963702,0.0
1762773237.5975473,joint_a1,0.46891089648407264,-0.11794982452545157,0.0
1762773237.5975473,joint_a2,1.424104302764885,-0.08085708158373778,0.0
1762773237.5975473,joint_a3,0.8961864584521091,-0.02224402769277051,0.0
1762773237.5975473,joint_a4,1.949457042131192,0.013530442620829497,0.0
1762773237.5975473,joint_a5,2.471701000284192,-0.043729437190378584,0.0
1762773237.5975473,joint_a6,1.0469694823231102,-0.14645984335382387,0.0
1762773237.5975473,joint_a7,-0.7433201903474992,0.07540399688778546,0.0
1762773237.6023183,joint_a1,0.46835287586424273,-0.11794982452545157,0.0
1762773237.6023183,joint_a2,1.4237217679119123,-0.08085708158373778,0.0
1762773237.6023183,joint_a3,0.8960812219570946,-0.02224402769277051,0.0
1762773237.6023183,joint_a4,1.9495210546552313,0.013530442620829497,0.0
1762773237.6023183,joint_a5,2.4714941163168445,-0.043729437190378584,0.0
1762773237.6023183,joint_a6,1.0462765808042032,-0.14645984335382387,0.0
1762773237.6023183,joint_a7,-0.7429634540382231,0.07540399688778546,0.0
1762773237.6076822,joint_a1,0.46779011767176093,-0.11794982452545157,0.0
1762773237.6076822,joint_a2,1.4233359853534007,-0.08085708158373778,0.0
1762773237.6076822,joint_a3,0.8959750920084638,-0.02224402769277051,0.0
1762773237.6076822,joint_a4,1.9495856106430287,0.013530442620829497,0.0
1762773237.6076822,joint_a5,2.471285475912923,-0.043729437190378584,0.0
1762773237.6076822,joint_a6,1.0455777965792281,-0.14645984335382387,0.0
1762773237.6076822,joint_a7,-0.7426036890520079,0.07540399688778546,0.0
1762773237.6109338,joint_a1,0.4673286340294125,-0.11794982452545157,0.0
1762773237.6109338,joint_a2,1.4230196286257069,-0.08085708158373778,0.0
1762773237.6109338,joint_a3,0.8958880613158667,-0.02224402769277051,0.0
1762773237.6109338,joint_a4,1.9496385490680612,0.013530442620829497,0.0
1762773237.6109338,joint_a5,2.471114382653279,-0.043729437190378584,0.0
1762773237.6109338,joint_a6,1.0450047662907929,-0.14645984335382387,0.0
1762773237.6109338,joint_a7,-0.7423086677472166,0.07540399688778546,0.0
1762773237.6152756,joint_a1,0.46682473268141905,-0.11794982452545157,0.0
1762773237.6152756,joint_a2,1.4226741936700484,-0.08085708158373778,0.0
1762773237.6152756,joint_a3,0.8957930311148106,-0.02224402769277051,0.0
1762773237.6152756,joint_a4,1.9496963533785214,0.013530442620829497,0.0
1762773237.6152756,joint_a5,2.4709275631947856,-0.043729437190378584,0.0
1762773237.6152756,joint_a6,1.0443790653811915,-0.14645984335382387,0.0
1762773237.6152756,joint_a7,-0.7419865292800445,0.07540399688778546,0.0
1762773237.620659,joint_a1,0.46618689447173417,-0.11794982452545157,0.0
1762773237.620659,joint_a2,1.4222369421831114,-0.08085708158373778,0.0
1762773237.620659,joint_a3,0.8956727419083041,-0.02224402769277051,0.0
1762773237.620659,joint_a4,1.9497695220613256,0.013530442620829497,0.0
1762773237.620659,joint_a5,2.4706910871674554,-0.043729437190378584,0.0
1762773237.620659,joint_a6,1.0435870533146083,-0.14645984335382387,0.0
1762773237.620659,joint_a7,-0.7415787664828425,0.07540399688778546,0.0
1762773237.624447,joint_a1,0.46576530735753147,-0.11794982452545157,0.0
1762773237.624447,joint_a2,1.4219479353632634,-0.08085708158373778,0.0
1762773237.624447,joint_a3,0.8955932352580741,-0.02224402769277051,0.0
1762773237.624447,joint_a4,1.9498178838141418,0.013530442620829497,0.0
1762773237.624447,joint_a5,2.4705347853899413,-0.043729437190378584,0.0
1762773237.624447,joint_a6,1.0430635630681875,-0.14645984335382387,0.0
1762773237.624447,joint_a7,-0.7413092505799984,0.07540399688778546,0.0
1762773237.6311138,joint_a1,0.4652583884991772,-0.11794982452545157,0.0
1762773237.6311138,joint_a2,1.4216004318408868,-0.08085708158373778,0.0
1762773237.6311138,joint_a3,0.8954976359880575,-0.02224402769277051,0.0
1762773237.6311138,joint_a4,1.9498760342739154,0.013530442620829497,0.0
1762773237.6311138,joint_a5,2.4703468472012564,-0.043729437190378584,0.0
1762773237.6311138,joint_a6,1.0424341152764136,-0.14645984335382387,0.0
1762773237.6311138,joint_a7,-0.7409851830523739,0.07540399688778546,0.0
1762773237.633138,joint_a1,0.464708152567766,-0.11794982452545157,0.0
1762773237.633138,joint_a2,1.4212232335552986,-0.08085708158373778,0.0
1762773237.633138,joint_a3,0.8953938675988707,-0.02224402769277051,0.0
1762773237.633138,joint_a4,1.9499391537887416,0.013530442620829497,0.0
1762773237.633138,joint_a5,2.470142849376763,-0.043729437190378584,0.0
1762773237.633138,joint_a6,1.041750880107168,-0.14645984335382387,0.0
1762773237.633138,joint_a7,-0.7406334234068924,0.07540399688778546,0.0
1762773237.63745,joint_a1,0.4642111956336413,-0.11794982452545157,0.0
1762773237.63745,joint_a2,1.4208825591411756,-0.08085708158373778,0.0
1762773237.63745,joint_a3,0.8953001470371891,-0.02224402769277051,0.0
1762773237.63745,joint_a4,1.9499961614808619,0.013530442620829497,0.0
1762773237.63745,joint_a5,2.469958604532614,-0.043729437190378584,0.0
1762773237.63745,joint_a6,1.041133802167304,-0.14645984335382387,0.0
1762773237.63745,joint_a7,-0.7403157244254411,0.07540399688778546,0.0
1762773237.6426563,joint_a1,0.46360196013845406,-0.11794982452545157,0.0
1762773237.6426563,joint_a2,1.4204649154156654,-0.08085708158373778,0.0
1762773237.6426563,joint_a3,0.8951852519851541,-0.02224402769277051,0.0
1762773237.6426563,joint_a4,1.950066049044861,0.013530442620829497,0.0
1762773237.6426563,joint_a5,2.469732732850073,-0.043729437190378584,0.0
1762773237.6426563,joint_a6,1.0403773064662742,-0.14645984335382387,0.0
1762773237.6426563,joint_a7,-0.7399262470220803,0.07540399688778546,0.0
1762773237.646502,joint_a1,0.4631329474049567,-0.11794982452545157,0.0
