time_s,joint,position,velocity,effort
1762773412.8864794,joint_a7,-1.2,0.0,0.0
1762773412.8903813,joint_a1,0.71,0.0,0.0
1762773412.8903813,joint_a2,1.54,0.0,0.0
1762773412.8903813,joint_a3,0.92,0.0,0.0
1762773412.8903813,joint_a4,1.39,0.0,0.0
1762773412.8903813,joint_a5,2.5,0.0,0.0
1762773412.8903813,joint_a6,1.74,0.0,0.0
1762773412.8903813,joint_a7,-1.2,0.0,0.0
1762773412.8948677,joint_a1,0.71,0.0,0.0
1762773412.8948677,joint_a2,1.54,0.0,0.0
1762773412.8948677,joint_a3,0.92,0.0,0.0
1762773412.8948677,joint_a4,1.39,0.0,0.0
1762773412.8948677,joint_a5,2.5,0.0,0.0
1762773412.8948677,joint_a6,1.74,0.0,0.0
1762773412.8948677,joint_a7,-1.2,0.0,0.0
1762773412.8989892,joint_a1,0.71,0.0,0.0
1762773412.8989892,joint_a2,1.54,0.0,0.0
1762773412.8989892,joint_a3,0.92,0.0,0.0
1762773412.8989892,joint_a4,1.39,0.0,0.0
1762773412.8989892,joint_a5,2.5,0.0,0.0
1762773412.8989892,joint_a6,1.74,0.0,0.0
1762773412.8989892,joint_a7,-1.2,0.0,0.0
1762773412.9034224,joint_a1,0.71,0.0,0.0
1762773412.9034224,joint_a2,1.54,0.0,0.0
1762773412.9034224,joint_a3,0.92,0.0,0.0
1762773412.9034224,joint_a4,1.39,0.0,0.0
1762773412.9034224,joint_a5,2.5,0.0,0.0
1762773412.9034224,joint_a6,1.74,0.0,0.0
1762773412.9034224,joint_a7,-1.2,0.0,0.0
1762773412.9085975,joint_a1,0.71,0.0,0.0
1762773412.9085975,joint_a2,1.54,0.0,0.0
1762773412.9085975,joint_a3,0.92,0.0,0.0
1762773412.9085975,joint_a4,1.39,0.0,0.0
1762773412.9085975,joint_a5,2.5,0.0,0.0
1762773412.9085975,joint_a6,1.74,0.0,0.0
1762773412.9085975,joint_a7,-1.2,0.0,0.0
1762773412.9129875,joint_a1,0.71,0.0,0.0
1762773412.9129875,joint_a2,1.54,0.0,0.0
1762773412.9129875,joint_a3,0.92,0.0,0.0
1762773412.9129875,joint_a4,1.39,0.0,0.0
1762773412.9129875,joint_a5,2.5,0.0,0.0
1762773412.9129875,joint_a6,1.74,0.0,0.0
1762773412.9129875,joint_a7,-1.2,0.0,0.0
1762773412.9168499,joint_a1,0.71,0.0,0.0
1762773412.9168499,joint_a2,1.54,0.0,0.0
1762773412.9168499,joint_a3,0.92,0.0,0.0
1762773412.9168499,joint_a4,1.39,0.0,0.0
1762773412.9168499,joint_a5,2.5,0.0,0.0
1762773412.9168499,joint_a6,1.74,0.0,0.0
1762773412.9168499,joint_a7,-1.2,0.0,0.0
1762773412.9216,joint_a1,0.71,0.0,0.0
1762773412.9216,joint_a2,1.54,0.0,0.0
1762773412.9216,joint_a3,0.92,0.0,0.0
1762773412.9216,joint_a4,1.39,0.0,0.0
1762773412.9216,joint_a5,2.5,0.0,0.0
1762773412.9216,joint_a6,1.74,0.0,0.0
1762773412.9216,joint_a7,-1.2,0.0,0.0
1762773412.9260533,joint_a1,0.71,0.0,0.0
1762773412.9260533,joint_a2,1.54,0.0,0.0
1762773412.9260533,joint_a3,0.92,0.0,0.0
1762773412.9260533,joint_a4,1.39,0.0,0.0
1762773412.9260533,joint_a5,2.5,0.0,0.0
1762773412.9260533,joint_a6,1.74,0.0,0.0
1762773412.9260533,joint_a7,-1.2,0.0,0.0
1762773412.930984,joint_a1,0.71,0.0,0.0
1762773412.930984,joint_a2,1.54,0.0,0.0
1762773412.930984,joint_a3,0.92,0.0,0.0
1762773412.930984,joint_a4,1.39,0.0,0.0
1762773412.930984,joint_a5,2.5,0.0,0.0
1762773412.930984,joint_a6,1.74,0.0,0.0
1762773412.930984,joint_a7,-1.2,0.0,0.0
1762773412.9347122,joint_a1,0.71,0.0,0.0
1762773412.9347122,joint_a2,1.54,0.0,0.0
1762773412.9347122,joint_a3,0.92,0.0,0.0
1762773412.9347122,joint_a4,1.39,0.0,0.0
1762773412.9347122,joint_a5,2.5,0.0,0.0
1762773412.9347122,joint_a6,1.74,0.0,0.0
1762773412.9347122,joint_a7,-1.2,0.0,0.0
1762773412.9390366,joint_a1,0.71,0.0,0.0
1762773412.9390366,joint_a2,1.54,0.0,0.0
1762773412.9390366,joint_a3,0.92,0.0,0.0
1762773412.9390366,joint_a4,1.39,0.0,0.0
1762773412.9390366,joint_a5,2.5,0.0,0.0
1762773412.9390366,joint_a6,1.74,0.0,0.0
1762773412.9390366,joint_a7,-1.2,0.0,0.0
1762773412.943521,joint_a1,0.71,0.0,0.0
1762773412.943521,joint_a2,1.54,0.0,0.0
1762773412.943521,joint_a3,0.92,0.0,0.0
1762773412.943521,joint_a4,1.39,0.0,0.0
1762773412.943521,joint_a5,2.5,0.0,0.0
1762773412.943521,joint_a6,1.74,0.0,0.0
1762773412.943521,joint_a7,-1.2,0.0,0.0
1762773412.9480736,joint_a1,0.71,0.0,0.0
1762773412.9480736,joint_a2,1.54,0.0,0.0
1762773412.9480736,joint_a3,0.92,0.0,0.0
1762773412.9480736,joint_a4,1.39,0.0,0.0
1762773412.9480736,joint_a5,2.5,0.0,0.0
1762773412.9480736,joint_a6,1.74,0.0,0.0
1762773412.9480736,joint_a7,-1.2,0.0,0.0
1762773412.9528291,joint_a1,0.71,0.0,0.0
1762773412.9528291,joint_a2,1.54,0.0,0.0
1762773412.9528291,joint_a3,0.92,0.0,0.0
1762773412.9528291,joint_a4,1.39,0.0,0.0
1762773412.9528291,joint_a5,2.5,0.0,0.0
1762773412.9528291,joint_a6,1.74,0.0,0.0
1762773412.9528291,joint_a7,-1.2,0.0,0.0
1762773412.9571147,joint_a1,0.71,0.0,0.0
1762773412.9571147,joint_a2,1.54,0.0,0.0
1762773412.9571147,joint_a3,0.92,0.0,0.0
1762773412.9571147,joint_a4,1.39,0.0,0.0
1762773412.9571147,joint_a5,2.5,0.0,0.0
1762773412.9571147,joint_a6,1.74,0.0,0.0
1762773412.9571147,joint_a7,-1.2,0.0,0.0
1762773412.9616222,joint_a1,0.71,0.0,0.0
1762773412.9616222,joint_a2,1.54,0.0,0.0
1762773412.9616222,joint_a3,0.92,0.0,0.0
1762773412.9616222,joint_a4,1.39,0.0,0.0
1762773412.9616222,joint_a5,2.5,0.0,0.0
1762773412.9616222,joint_a6,1.74,0.0,0.0
1762773412.9616222,joint_a7,-1.2,0.0,0.0
1762773412.966651,joint_a1,0.71,0.0,0.0
1762773412.966651,joint_a2,1.54,0.0,0.0
1762773412.966651,joint_a3,0.92,0.0,0.0
1762773412.966651,joint_a4,1.39,0.0,0.0
1762773412.966651,joint_a5,2.5,0.0,0.0
1762773412.966651,joint_a6,1.74,0.0,0.0
1762773412.966651,joint_a7,-1.2,0.0,0.0
1762773412.9702258,joint_a1,0.71,0.0,0.0
1762773412.9702258,joint_a2,1.54,0.0,0.0
1762773412.9702258,joint_a3,0.92,0.0,0.0
1762773412.9702258,joint_a4,1.39,0.0,0.0
1762773412.9702258,joint_a5,2.5,0.0,0.0
1762773412.9702258,joint_a6,1.74,0.0,0.0
1762773412.9702258,joint_a7,-1.2,0.0,0.0
1762773412.9755492,joint_a1,0.71,0.0,0.0
1762773412.9755492,joint_a2,1.54,0.0,0.0
1762773412.9755492,joint_a3,0.92,0.0,0.0
1762773412.9755492,joint_a4,1.39,0.0,0.0
1762773412.9755492,joint_a5,2.5,0.0,0.0
1762773412.9755492,joint_a6,1.74,0.0,0.0
1762773412.9755492,joint_a7,-1.2,0.0,0.0
1762773412.9798763,joint_a1,0.71,0.0,0.0
1762773412.9798763,joint_a2,1.54,0.0,0.0
1762773412.9798763,joint_a3,0.92,0.0,0.0
1762773412.9798763,joint_a4,1.39,0.0,0.0
1762773412.9798763,joint_a5,2.5,0.0,0.0
1762773412.9798763,joint_a6,1.74,0.0,0.0
1762773412.9798763,joint_a7,-1.2,0.0,0.0
1762773412.9856474,joint_a1,0.71,0.0,0.0
1762773412.9856474,joint_a2,1.54,0.0,0.0
1762773412.9856474,joint_a3,0.92,0.0,0.0
1762773412.9856474,joint_a4,1.39,0.0,0.0
1762773412.9856474,joint_a5,2.5,0.0,0.0
1762773412.9856474,joint_a6,1.74,0.0,0.0
1762773412.9856474,joint_a7,-1.2,0.0,0.0
1762773412.9889998,joint_a1,0.71,0.0,0.0
1762773412.9889998,joint_a2,1.54,0.0,0.0
1762773412.9889998,joint_a3,0.92,0.0,0.0
1762773412.9889998,joint_a4,1.39,0.0,0.0
1762773412.9889998,joint_a5,2.5,0.0,0.0
1762773412.9889998,joint_a6,1.74,0.0,0.0
1762773412.9889998,joint_a7,-1.2,0.0,0.0
1762773412.9925933,joint_a1,0.71,0.0,0.0
1762773412.9925933,joint_a2,1.54,0.0,0.0
1762773412.9925933,joint_a3,0.92,0.0,0.0
1762773412.9925933,joint_a4,1.39,0.0,0.0
1762773412.9925933,joint_a5,2.5,0.0,0.0
1762773412.9925933,joint_a6,1.74,0.0,0.0
1762773412.9925933,joint_a7,-1.2,0.0,0.0
1762773412.9971607,joint_a1,0.71,0.0,0.0
1762773412.9971607,joint_a2,1.54,0.0,0.0
1762773412.9971607,joint_a3,0.92,0.0,0.0
1762773412.9971607,joint_a4,1.39,0.0,0.0
1762773412.9971607,joint_a5,2.5,0.0,0.0
1762773412.9971607,joint_a6,1.74,0.0,0.0
1762773412.9971607,joint_a7,-1.2,0.0,0.0
1762773413.001329,joint_a1,0.71,0.0,0.0
1762773413.001329,joint_a2,1.54,0.0,0.0
1762773413.001329,joint_a3,0.92,0.0,0.0
1762773413.001329,joint_a4,1.39,0.0,0.0
1762773413.001329,joint_a5,2.5,0.0,0.0
1762773413.001329,joint_a6,1.74,0.0,0.0
1762773413.001329,joint_a7,-1.2,0.0,0.0
1762773413.0068922,joint_a1,0.71,0.0,0.0
1762773413.0068922,joint_a2,1.54,0.0,0.0
1762773413.0068922,joint_a3,0.92,0.0,0.0
1762773413.0068922,joint_a4,1.39,0.0,0.0
1762773413.0068922,joint_a5,2.5,0.0,0.0
1762773413.0068922,joint_a6,1.74,0.0,0.0
1762773413.0068922,joint_a7,-1.2,0.0,0.0
1762773413.0108945,joint_a1,0.71,0.0,0.0
1762773413.0108945,joint_a2,1.54,0.0,0.0
1762773413.0108945,joint_a3,0.92,0.0,0.0
1762773413.0108945,joint_a4,1.39,0.0,0.0
1762773413.0108945,joint_a5,2.5,0.0,0.0
1762773413.0108945,joint_a6,1.74,0.0,0.0
1762773413.0108945,joint_a7,-1.2,0.0,0.0
1762773413.015578,joint_a1,0.71,0.0,0.0
1762773413.015578,joint_a2,1.54,0.0,0.0
1762773413.015578,joint_a3,0.92,0.0,0.0
1762773413.015578,joint_a4,1.39,0.0,0.0
1762773413.015578,joint_a5,2.5,0.0,0.0
1762773413.015578,joint_a6,1.74,0.0,0.0
1762773413.015578,joint_a7,-1.2,0.0,0.0
1762773413.019103,joint_a1,0.71,0.0,0.0
1762773413.019103,joint_a2,1.54,0.0,0.0
1762773413.019103,joint_a3,0.92,0.0,0.0
1762773413.019103,joint_a4,1.39,0.0,0.0
1762773413.019103,joint_a5,2.5,0.0,0.0
1762773413.019103,joint_a6,1.74,0.0,0.0
1762773413.019103,joint_a7,-1.2,0.0,0.0
1762773413.0236783,joint_a1,0.71,0.0,0.0
1762773413.0236783,joint_a2,1.54,0.0,0.0
1762773413.0236783,joint_a3,0.92,0.0,0.0
1762773413.0236783,joint_a4,1.39,0.0,0.0
1762773413.0236783,joint_a5,2.5,0.0,0.0
1762773413.0236783,joint_a6,1.74,0.0,0.0
1762773413.0236783,joint_a7,-1.2,0.0,0.0
1762773413.0288436,joint_a1,0.71,0.0,0.0
1762773413.0288436,joint_a2,1.54,0.0,0.0
1762773413.0288436,joint_a3,0.92,0.0,0.0
1762773413.0288436,joint_a4,1.39,0.0,0.0
1762773413.0288436,joint_a5,2.5,0.0,0.0
1762773413.0288436,joint_a6,1.74,0.0,0.0
1762773413.0288436,joint_a7,-1.2,0.0,0.0
1762773413.0323715,joint_a1,0.71,0.0,0.0
1762773413.0323715,joint_a2,1.54,0.0,0.0
1762773413.0323715,joint_a3,0.92,0.0,0.0
1762773413.0323715,joint_a4,1.39,0.0,0.0
1762773413.0323715,joint_a5,2.5,0.0,0.0
1762773413.0323715,joint_a6,1.74,0.0,0.0
1762773413.0323715,joint_a7,-1.2,0.0,0.0
1762773413.037054,joint_a1,0.71,0.0,0.0
1762773413.037054,joint_a2,1.54,0.0,0.0
1762773413.037054,joint_a3,0.92,0.0,0.0
1762773413.037054,joint_a4,1.39,0.0,0.0
1762773413.037054,joint_a5,2.5,0.0,0.0
1762773413.037054,joint_a6,1.74,0.0,0.0
1762773413.037054,joint_a7,-1.2,0.0,0.0
1762773413.0422878,joint_a1,0.71,0.0,0.0
1762773413.0422878,joint_a2,1.54,0.0,0.0
1762773413.0422878,joint_a3,0.92,0.0,0.0
1762773413.0422878,joint_a4,1.39,0.0,0.0
1762773413.0422878,joint_a5,2.5,0.0,0.0
1762773413.0422878,joint_a6,1.74,0.0,0.0
1762773413.0422878,joint_a7,-1.2,0.0,0.0
1762773413.0465314,joint_a1,0.71,0.0,0.0
1762773413.0465314,joint_a2,1.54,0.0,0.0
1762773413.0465314,joint_a3,0.92,0.0,0.0
1762773413.0465314,joint_a4,1.39,0.0,0.0
1762773413.0465314,joint_a5,2.5,0.0,0.0
1762773413.0465314,joint_a6,1.74,0.0,0.0
1762773413.0465314,joint_a7,-1.2,0.0,0.0
1762773413.0503244,joint_a1,0.71,0.0,0.0
1762773413.0503244,joint_a2,1.54,0.0,0.0
1762773413.0503244,joint_a3,0.92,0.0,0.0
1762773413.0503244,joint_a4,1.39,0.0,0.0
1762773413.0503244,joint_a5,2.5,0.0,0.0
1762773413.0503244,joint_a6,1.74,0.0,0.0
1762773413.0503244,joint_a7,-1.2,0.0,0.0
1762773413.0548666,joint_a1,0.71,0.0,0.0
1762773413.0548666,joint_a2,1.54,0.0,0.0
1762773413.0548666,joint_a3,0.92,0.0,0.0
1762773413.0548666,joint_a4,1.39,0.0,0.0
1762773413.0548666,joint_a5,2.5,0.0,0.0
1762773413.0548666,joint_a6,1.74,0.0,0.0
1762773413.0548666,joint_a7,-1.2,0.0,0.0
1762773413.0591056,joint_a1,0.71,0.0,0.0
1762773413.0591056,joint_a2,1.54,0.0,0.0
1762773413.0591056,joint_a3,0.92,0.0,0.0
1762773413.0591056,joint_a4,1.39,0.0,0.0
1762773413.0591056,joint_a5,2.5,0.0,0.0
1762773413.0591056,joint_a6,1.74,0.0,0.0
1762773413.0591056,joint_a7,-1.2,0.0,0.0
1762773413.0642877,joint_a1,0.71,0.0,0.0
1762773413.0642877,joint_a2,1.54,0.0,0.0
1762773413.0642877,joint_a3,0.92,0.0,0.0
1762773413.0642877,joint_a4,1.39,0.0,0.0
1762773413.0642877,joint_a5,2.5,0.0,0.0
1762773413.0642877,joint_a6,1.74,0.0,0.0
1762773413.0642877,joint_a7,-1.2,0.0,0.0
1762773413.067916,joint_a1,0.71,0.0,0.0
1762773413.067916,joint_a2,1.54,0.0,0.0
1762773413.067916,joint_a3,0.92,0.0,0.0
1762773413.067916,joint_a4,1.39,0.0,0.0
1762773413.067916,joint_a5,2.5,0.0,0.0
1762773413.067916,joint_a6,1.74,0.0,0.0
1762773413.067916,joint_a7,-1.2,0.0,0.0
1762773413.0726194,joint_a1,0.71,0.0,0.0
1762773413.0726194,joint_a2,1.54,0.0,0.0
1762773413.0726194,joint_a3,0.92,0.0,0.0
1762773413.0726194,joint_a4,1.39,0.0,0.0
1762773413.0726194,joint_a5,2.5,0.0,0.0
1762773413.0726194,joint_a6,1.74,0.0,0.0
1762773413.0726194,joint_a7,-1.2,0.0,0.0
1762773413.077112,joint_a1,0.71,0.0,0.0
1762773413.077112,joint_a2,1.54,0.0,0.0
1762773413.077112,joint_a3,0.92,0.0,0.0
1762773413.077112,joint_a4,1.39,0.0,0.0
1762773413.077112,joint_a5,2.5,0.0,0.0
1762773413.077112,joint_a6,1.74,0.0,0.0
1762773413.077112,joint_a7,-1.2,0.0,0.0
1762773413.0847254,joint_a1,0.71,0.0,0.0
1762773413.0847254,joint_a2,1.54,0.0,0.0
1762773413.0847254,joint_a3,0.92,0.0,0.0
1762773413.0847254,joint_a4,1.39,0.0,0.0
1762773413.0847254,joint_a5,2.5,0.0,0.0
1762773413.0847254,joint_a6,1.74,0.0,0.0
1762773413.0847254,joint_a7,-1.2,0.0,0.0
1762773413.085588,joint_a1,0.71,0.0,0.0
1762773413.085588,joint_a2,1.54,0.0,0.0
1762773413.085588,joint_a3,0.92,0.0,0.0
1762773413.085588,joint_a4,1.39,0.0,0.0
1762773413.085588,joint_a5,2.5,0.0,0.0
1762773413.085588,joint_a6,1.74,0.0,0.0
1762773413.085588,joint_a7,-1.2,0.0,0.0
1762773413.0913842,joint_a1,0.71,0.0,0.0
1762773413.0913842,joint_a2,1.54,0.0,0.0
1762773413.0913842,joint_a3,0.92,0.0,0.0
1762773413.0913842,joint_a4,1.39,0.0,0.0
1762773413.0913842,joint_a5,2.5,0.0,0.0
1762773413.0913842,joint_a6,1.74,0.0,0.0
1762773413.0913842,joint_a7,-1.2,0.0,0.0
1762773413.0946798,joint_a1,0.71,0.0,0.0
1762773413.0946798,joint_a2,1.54,0.0,0.0
1762773413.0946798,joint_a3,0.92,0.0,0.0
1762773413.0946798,joint_a4,1.39,0.0,0.0
1762773413.0946798,joint_a5,2.5,0.0,0.0
1762773413.0946798,joint_a6,1.74,0.0,0.0
1762773413.0946798,joint_a7,-1.2,0.0,0.0
1762773413.0993752,joint_a1,0.71,0.0,0.0
1762773413.0993752,joint_a2,1.54,0.0,0.0
1762773413.0993752,joint_a3,0.92,0.0,0.0
1762773413.0993752,joint_a4,1.39,0.0,0.0
1762773413.0993752,joint_a5,2.5,0.0,0.0
1762773413.0993752,joint_a6,1.74,0.0,0.0
1762773413.0993752,joint_a7,-1.2,0.0,0.0
1762773413.1037521,joint_a1,0.71,0.0,0.0
1762773413.1037521,joint_a2,1.54,0.0,0.0
1762773413.1037521,joint_a3,0.92,0.0,0.0
1762773413.1037521,joint_a4,1.39,0.0,0.0
1762773413.1037521,joint_a5,2.5,0.0,0.0
1762773413.1037521,joint_a6,1.74,0.0,0.0
1762773413.1037521,joint_a7,-1.2,0.0,0.0
1762773413.1087031,joint_a1,0.71,0.0,0.0
1762773413.1087031,joint_a2,1.54,0.0,0.0
1762773413.1087031,joint_a3,0.92,0.0,0.0
1762773413.1087031,joint_a4,1.39,0.0,0.0
1762773413.1087031,joint_a5,2.5,0.0,0.0
1762773413.1087031,joint_a6,1.74,0.0,0.0
1762773413.1087031,joint_a7,-1.2,0.0,0.0
1762773413.1127424,joint_a1,0.71,0.0,0.0
1762773413.1127424,joint_a2,1.54,0.0,0.0
1762773413.1127424,joint_a3,0.92,0.0,0.0
1762773413.1127424,joint_a4,1.39,0.0,0.0
1762773413.1127424,joint_a5,2.5,0.0,0.0
1762773413.1127424,joint_a6,1.74,0.0,0.0
1762773413.1127424,joint_a7,-1.2,0.0,0.0
1762773413.1203847,joint_a1,0.71,0.0,0.0
1762773413.1203847,joint_a2,1.54,0.0,0.0
1762773413.1203847,joint_a3,0.92,0.0,0.0
1762773413.1203847,joint_a4,1.39,0.0,0.0
1762773413.1203847,joint_a5,2.5,0.0,0.0
1762773413.1203847,joint_a6,1.74,0.0,0.0
1762773413.1203847,joint_a7,-1.2,0.0,0.0
1762773413.1223912,joint_a1,0.71,0.0,0.0
1762773413.1223912,joint_a2,1.54,0.0,0.0
1762773413.1223912,joint_a3,0.92,0.0,0.0
1762773413.1223912,joint_a4,1.39,0.0,0.0
1762773413.1223912,joint_a5,2.5,0.0,0.0
1762773413.1223912,joint_a6,1.74,0.0,0.0
1762773413.1223912,joint_a7,-1.2,0.0,0.0
1762773413.1256845,joint_a1,0.71,0.0,0.0
1762773413.1256845,joint_a2,1.54,0.0,0.0
1762773413.1256845,joint_a3,0.92,0.0,0.0
1762773413.1256845,joint_a4,1.39,0.0,0.0
1762773413.1256845,joint_a5,2.5,0.0,0.0
1762773413.1256845,joint_a6,1.74,0.0,0.0
1762773413.1256845,joint_a7,-1.2,0.0,0.0
1762773413.1312819,joint_a1,0.71,0.0,0.0
1762773413.1312819,joint_a2,1.54,0.0,0.0
1762773413.1312819,joint_a3,0.92,0.0,0.0
1762773413.1312819,joint_a4,1.39,0.0,0.0
1762773413.1312819,joint_a5,2.5,0.0,0.0
1762773413.1312819,joint_a6,1.74,0.0,0.0
1762773413.1312819,joint_a7,-1.2,0.0,0.0
1762773413.1350288,joint_a1,0.71,0.0,0.0
1762773413.1350288,joint_a2,1.54,0.0,0.0
1762773413.1350288,joint_a3,0.92,0.0,0.0
1762773413.1350288,joint_a4,1.39,0.0,0.0
1762773413.1350288,joint_a5,2.5,0.0,0.0
1762773413.1350288,joint_a6,1.74,0.0,0.0
1762773413.1350288,joint_a7,-1.2,0.0,0.0
1762773413.13976,joint_a1,0.71,0.0,0.0
1762773413.13976,joint_a2,1.54,0.0,0.0
1762773413.13976,joint_a3,0.92,0.0,0.0
1762773413.13976,joint_a4,1.39,0.0,0.0
1762773413.13976,joint_a5,2.5,0.0,0.0
1762773413.13976,joint_a6,1.74,0.0,0.0
1762773413.13976,joint_a7,-1.2,0.0,0.0
1762773413.1440017,joint_a1,0.71,0.0,0.0
1762773413.1440017,joint_a2,1.54,0.0,0.0
1762773413.1440017,joint_a3,0.92,0.0,0.0
1762773413.1440017,joint_a4,1.39,0.0,0.0
1762773413.1440017,joint_a5,2.5,0.0,0.0
1762773413.1440017,joint_a6,1.74,0.0,0.0
1762773413.1440017,joint_a7,-1.2,0.0,0.0
1762773413.1481185,joint_a1,0.71,0.0,0.0
1762773413.1481185,joint_a2,1.54,0.0,0.0
1762773413.1481185,joint_a3,0.92,0.0,0.0
1762773413.1481185,joint_a4,1.39,0.0,0.0
1762773413.1481185,joint_a5,2.5,0.0,0.0
1762773413.1481185,joint_a6,1.74,0.0,0.0
1762773413.1481185,joint_a7,-1.2,0.0,0.0
1762773413.1550498,joint_a1,0.71,0.0,0.0
1762773413.1550498,joint_a2,1.54,0.0,0.0
1762773413.1550498,joint_a3,0.92,0.0,0.0
1762773413.1550498,joint_a4,1.39,0.0,0.0
1762773413.1550498,joint_a5,2.5,0.0,0.0
1762773413.1550498,joint_a6,1.74,0.0,0.0
1762773413.1550498,joint_a7,-1.2,0.0,0.0
1762773413.1570544,joint_a1,0.71,0.0,0.0
1762773413.1570544,joint_a2,1.54,0.0,0.0
1762773413.1570544,joint_a3,0.92,0.0,0.0
1762773413.1570544,joint_a4,1.39,0.0,0.0
1762773413.1570544,joint_a5,2.5,0.0,0.0
1762773413.1570544,joint_a6,1.74,0.0,0.0
1762773413.1570544,joint_a7,-1.2,0.0,0.0
1762773413.1612403,joint_a1,0.71,0.0,0.0
1762773413.1612403,joint_a2,1.54,0.0,0.0
1762773413.1612403,joint_a3,0.92,0.0,0.0
1762773413.1612403,joint_a4,1.39,0.0,0.0
1762773413.1612403,joint_a5,2.5,0.0,0.0
1762773413.1612403,joint_a6,1.74,0.0,0.0
1762773413.1612403,joint_a7,-1.2,0.0,0.0
1762773413.1658812,joint_a1,0.71,0.0,0.0
1762773413.1658812,joint_a2,1.54,0.0,0.0
1762773413.1658812,joint_a3,0.92,0.0,0.0
1762773413.1658812,joint_a4,1.39,0.0,0.0
1762773413.1658812,joint_a5,2.5,0.0,0.0
1762773413.1658812,joint_a6,1.74,0.0,0.0
1762773413.1658812,joint_a7,-1.2,0.0,0.0
1762773413.1703773,joint_a1,0.71,0.0,0.0
1762773413.1703773,joint_a2,1.54,0.0,0.0
1762773413.1703773,joint_a3,0.92,0.0,0.0
1762773413.1703773,joint_a4,1.39,0.0,0.0
1762773413.1703773,joint_a5,2.5,0.0,0.0
1762773413.1703773,joint_a6,1.74,0.0,0.0
1762773413.1703773,joint_a7,-1.2,0.0,0.0
1762773413.1777647,joint_a1,0.71,0.0,0.0
1762773413.1777647,joint_a2,1.54,0.0,0.0
1762773413.1777647,joint_a3,0.92,0.0,0.0
1762773413.1777647,joint_a4,1.39,0.0,0.0
1762773413.1777647,joint_a5,2.5,0.0,0.0
1762773413.1777647,joint_a6,1.74,0.0,0.0
1762773413.1777647,joint_a7,-1.2,0.0,0.0
1762773413.1793232,joint_a1,0.71,0.0,0.0
1762773413.1793232,joint_a2,1.54,0.0,0.0
1762773413.1793232,joint_a3,0.92,0.0,0.0
1762773413.1793232,joint_a4,1.39,0.0,0.0
1762773413.1793232,joint_a5,2.5,0.0,0.0
1762773413.1793232,joint_a6,1.74,0.0,0.0
1762773413.1793232,joint_a7,-1.2,0.0,0.0
1762773413.1848013,joint_a1,0.71,0.0,0.0
1762773413.1848013,joint_a2,1.54,0.0,0.0
1762773413.1848013,joint_a3,0.92,0.0,0.0
1762773413.1848013,joint_a4,1.39,0.0,0.0
1762773413.1848013,joint_a5,2.5,0.0,0.0
1762773413.1848013,joint_a6,1.74,0.0,0.0
1762773413.1848013,joint_a7,-1.2,0.0,0.0
1762773413.1897507,joint_a1,0.71,0.0,0.0
1762773413.1897507,joint_a2,1.54,0.0,0.0
1762773413.1897507,joint_a3,0.92,0.0,0.0
1762773413.1897507,joint_a4,1.39,0.0,0.0
1762773413.1897507,joint_a5,2.5,0.0,0.0
1762773413.1897507,joint_a6,1.74,0.0,0.0
1762773413.1897507,joint_a7,-1.2,0.0,0.0
1762773413.1929066,joint_a1,0.71,0.0,0.0
1762773413.1929066,joint_a2,1.54,0.0,0.0
1762773413.1929066,joint_a3,0.92,0.0,0.0
1762773413.1929066,joint_a4,1.39,0.0,0.0
1762773413.1929066,joint_a5,2.5,0.0,0.0
1762773413.1929066,joint_a6,1.74,0.0,0.0
1762773413.1929066,joint_a7,-1.2,0.0,0.0
1762773413.197369,joint_a1,0.71,0.0,0.0
1762773413.197369,joint_a2,1.54,0.0,0.0
1762773413.197369,joint_a3,0.92,0.0,0.0
1762773413.197369,joint_a4,1.39,0.0,0.0
1762773413.197369,joint_a5,2.5,0.0,0.0
1762773413.197369,joint_a6,1.74,0.0,0.0
1762773413.197369,joint_a7,-1.2,0.0,0.0
1762773413.2012851,joint_a1,0.71,0.0,0.0
1762773413.2012851,joint_a2,1.54,0.0,0.0
1762773413.2012851,joint_a3,0.92,0.0,0.0
1762773413.2012851,joint_a4,1.39,0.0,0.0
1762773413.2012851,joint_a5,2.5,0.0,0.0
1762773413.2012851,joint_a6,1.74,0.0,0.0
1762773413.2012851,joint_a7,-1.2,0.0,0.0
1762773413.206079,joint_a1,0.71,0.0,0.0
1762773413.206079,joint_a2,1.54,0.0,0.0
1762773413.206079,joint_a3,0.92,0.0,0.0
1762773413.206079,joint_a4,1.39,0.0,0.0
1762773413.206079,joint_a5,2.5,0.0,0.0
1762773413.206079,joint_a6,1.74,0.0,0.0
1762773413.206079,joint_a7,-1.2,0.0,0.0
1762773413.2105515,joint_a1,0.71,0.0,0.0
1762773413.2105515,joint_a2,1.54,0.0,0.0
1762773413.2105515,joint_a3,0.92,0.0,0.0
1762773413.2105515,joint_a4,1.39,0.0,0.0
1762773413.2105515,joint_a5,2.5,0.0,0.0
1762773413.2105515,joint_a6,1.74,0.0,0.0
1762773413.2105515,joint_a7,-1.2,0.0,0.0
1762773413.2154646,joint_a1,0.71,0.0,0.0
1762773413.2154646,joint_a2,1.54,0.0,0.0
1762773413.2154646,joint_a3,0.92,0.0,0.0
1762773413.2154646,joint_a4,1.39,0.0,0.0
1762773413.2154646,joint_a5,2.5,0.0,0.0
1762773413.2154646,joint_a6,1.74,0.0,0.0
